idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,direct_error_m,aligned_error_m,heading_error_deg,event
189,1782015078.1735299,128.96,6.54242279640853,-2.269193540209347,6.57378468765028,-2.1307988906745656,0.1419036547877266,0.03256018247179499,,
190,1782015078.6786706,129.479999999,6.54277424184847,-2.269801237129446,6.573861372935947,-2.1307292159533695,0.14250416412599692,0.03308037687202323,,
191,1782015079.1885455,129.96,6.543080440041081,-2.2703057206357764,6.5738603742760375,-2.130728166978983,0.14293109471463267,0.03343743180242599,,
192,1782015079.696929,130.479999999,6.543205392132826,-2.270505414929702,6.5737862483154155,-2.1308005705033386,0.14301269985932946,0.03348595721565043,,
193,1782015080.221427,130.96,6.543331907106207,-2.2707041918632687,6.57378650327625,-2.1308008276062393,0.14317972537449364,0.03362727272662524,,
194,1782015081.2156062,131.96,6.543589557257484,-2.2710987777253164,6.573859265599491,-2.1307270567740697,0.1435983122669793,0.034002129187660345,,
195,1782015081.7270823,132.479999999,6.543720676827242,-2.271294562287281,6.573787366007123,-2.1308016716317972,0.1436741386714159,0.03404871547647092,,
196,1782015082.2487404,132.96,6.543383514256938,-2.270787526004262,6.573858917759316,-2.130726721982407,0.14333798883018145,0.03378112542833174,,
197,1782015082.7975266,133.479999999,6.54137768296691,-2.2671652670448106,6.573782650103303,-2.130796669777534,0.14016588820306947,0.031148557289706086,,
198,1782015083.7953377,134.479999999,6.541957167331205,-2.268333964555694,6.573784351725186,-2.1307988624010674,0.14116966384861893,0.03195840297577107,,
199,1782015084.3624365,134.96,6.5424892951903075,-2.269310889601094,6.573863030486297,-2.1307314522823813,0.14208649377753638,0.0327340501103763,,
200,1782015084.8753328,135.479999999,6.542843322566355,-2.26991695659681,6.573862215546074,-2.1307305620337242,0.14260092620021184,0.03316100598511317,,
201,1782015085.3795161,135.96,6.543112215421338,-2.2703567523975945,6.573787335569895,-2.130802183645929,0.142886110786149,0.03337917788769204,,
202,1782015085.908588,136.479999999,6.543237571164106,-2.270556232719237,6.573861377145122,-2.1307296938292986,0.1431407645316398,0.033613961625345606,,
203,1782015086.4353733,136.96,6.543364480486552,-2.2707547595009805,6.573861121884991,-2.1307294370235472,0.14330783674138042,0.03375522596561736,,
204,1782015086.9361722,137.48,6.543492930477619,-2.270952297834893,6.573788186419496,-2.1308030396474824,0.14338625144366296,0.033802708118859284,,
205,1782015087.4541273,137.96,6.5436229133616095,-2.2711488355421965,6.573860519344429,-2.130728844793568,0.14363873647946485,0.03403658304772878,,
206,1782015087.9694438,138.48,6.543754421286749,-2.271344360589045,6.57386025817159,-2.1307285940034655,0.1438024868595351,0.03417661660865266,,
207,1782015088.478621,138.96,6.542770075207308,-2.2698003789452708,6.573786490906957,-2.1308013215048796,0.14241754109719285,0.032987215176765,,
208,1782015088.9840918,139.48,6.542171843712126,-2.2687385713210073,6.573786567054797,-2.130801415171478,0.14151377946565227,0.0322396072859448,,
209,1782015089.5133088,139.96,6.542596575351162,-2.2694978426499333,6.573787683258777,-2.1308026836834837,0.14215917956021412,0.03277166063039725,,
210,1782015090.0358918,140.48,6.542954896223641,-2.270101502648874,6.573863800017245,-2.1307323841013575,0.1427554256006894,0.03329016151385872,,
211,1782015091.0468943,141.48,6.543273197934553,-2.270612272258556,6.5737895078052215,-2.130804612590612,0.14309936013117008,0.03355921795771857,,
212,1782015091.5535016,141.96,6.543400542537796,-2.2708105215595147,6.573862870690531,-2.1307314359861778,0.1433530733941452,0.03379358894100561,,
213,1782015092.0632665,142.48,6.543529425614942,-2.271007778925341,6.573790106886454,-2.1308052083197038,0.14343106231024288,0.033840905006565794,,
214,1782015092.575264,142.96,6.543659839380474,-2.2712040322644445,6.573790366594283,-2.130805460626607,0.14359529096779944,0.03398115922921186,,
215,1782015093.6038167,143.96,6.543744241783692,-2.2713293066466926,6.573862092461903,-2.1307306781708055,0.1437882445082892,0.03416442378716434,,
216,1782015094.1068425,144.48,6.541896882530004,-2.268222937317515,6.573867720786776,-2.1307366455577634,0.1411545781074357,0.03197215643763253,,
217,1782015094.6116383,144.96,6.541371376214968,-2.26714772431019,6.573868554189626,-2.1307376789455885,0.1402275545414995,0.03122528109599861,,
218,1782015095.1159308,145.48,6.542041483695115,-2.2684945303209716,6.573787279518379,-2.1308019121089385,0.14130482179507203,0.032068791287734454,,
219,1782015095.632048,145.96,6.542523723558276,-2.269371084572711,6.573787993637288,-2.1308027305867348,0.14205155159292096,0.03268252132928813,,
220,1782015096.6734061,146.96,6.543109499834472,-2.270352304057404,6.573863774612961,-2.1307320840120876,0.14296723842423967,0.03346786507789423,,
221,1782015097.6530943,147.96,6.543361699860924,-2.2707503677410106,6.573789903613174,-2.130804744639343,0.14321540772173383,0.0336575613439169,,
222,1782015098.1632555,148.48,6.543490116025424,-2.2709479279636184,6.5738629247610065,-2.1307312270200502,0.1434685705441659,0.033891682539058825,,
223,1782015098.6641622,148.96,6.5436200652545295,-2.2711444878250644,6.573862665936416,-2.1307309738071742,0.14363345646072956,0.034032124527596866,,
224,1782015099.1710029,149.48,6.543751539698633,-2.271340035290274,6.573790766344046,-2.1308055886649013,0.14370903181691214,0.03407864171564094,,
225,1782015099.6892765,149.96,6.54323932191155,-2.270563153900861,6.573863272178192,-2.130731562250126,0.14314573117460305,0.03361868369084365,,
226,1782015100.205469,150.48,6.541776379143215,-2.2679821518308554,6.573868061590564,-2.1307368288671062,0.14094734746608492,0.0318037956428698,,
227,1782015100.7103019,150.96,6.54232331739054,-2.2690152034025823,6.573867055475078,-2.130735625000989,0.14183176377408682,0.032524459302009916,,
228,1782015101.2156858,151.48,6.542746300049821,-2.2697539248275085,6.573790127577833,-2.1308050309922684,0.1423745564545359,0.032950842719188585,,
229,1782015101.734278,151.96,6.543110509822526,-2.2703540578973787,6.573865255530242,-2.1307336732139412,0.14296750051216994,0.03346814569906388,,
230,1782015102.23689,152.48,6.543255906076432,-2.270585049330455,6.5738650020710825,-2.1307334146305266,0.14316213356139929,0.0336321096566184,,
231,1782015102.7504387,152.96,6.54338303904877,-2.2707834323238574,6.573864746810952,-2.130733157824775,0.14332904065599358,0.03377328824014325,,
232,1782015103.2787154,153.48,6.543511711858542,-2.270980826268289,6.573791811345456,-2.1308067604487095,0.14340729811738728,0.033820715530076956,,
233,1782015103.7912447,153.96,6.543641916429394,-2.271177217840977,6.5737920704648065,-2.1308070133599397,0.14357167580831307,0.03396101404180597,,
234,1782015104.8190925,154.96,6.543800176546917,-2.271411553431669,6.573792418694713,-2.1308073477462135,0.1437674415348966,0.03412880823075739,,
235,1782015105.8506558,155.96,6.543423273254383,-2.265030378111705,6.575949369570976,-2.129027025824488,0.13983868840545194,0.030849388751914585,,
236,1782015106.8546786,156.96,6.544895704045622,-2.267999407948201,6.575871245208409,-2.129095073692223,0.14231619101642662,0.032855106627678064,,
237,1782015107.3697662,157.48,6.5454028701500775,-2.268861839688056,6.575948743678087,-2.1290262908406388,0.14313291414293078,0.033564633592371114,,
238,1782015107.872112,157.96,6.54577549386233,-2.269456767247007,6.575948491632049,-2.1290260308872377,0.14363565542357012,0.03399381285392978,,
239,1782015108.3838649,158.48,6.545965110952878,-2.2697480655048246,6.575948405949016,-2.1290259458819025,0.14388089841946855,0.03420484832313547,,
240,1782015109.3890586,159.48,6.54622743318982,-2.2701395713405628,6.575948319281679,-2.129025861880343,0.14420960463058122,0.034489549086903014,,
241,1782015109.9058495,159.96,6.546360871055796,-2.2703337899271236,6.575948231835362,-2.1290257786900137,0.14437231714455287,0.03463127974898581,,
242,1782015110.429285,160.48,6.546495815756295,-2.2705269687349237,6.575948143426005,-2.1290256965238736,0.1445339048199752,0.03477257375441549,,
243,1782015110.9318833,160.96,6.546632259125332,-2.2707190959379364,6.57594805463478,-2.1290256147705398,0.1446943622664241,0.03491342859795681,,
244,1782015111.9364662,161.96,6.5452768908778864,-2.268653516481349,6.575872593461288,-2.129096623288269,0.1428713528118097,0.03332302854823375,,
245,1782015112.445531,162.48,6.545644760399924,-2.2692514105787938,6.575948386475879,-2.129025965506498,0.14346248707963632,0.033845447976230965,,
246,1782015112.9529421,162.96,6.545933908772611,-2.2697005409614768,6.575948386475881,-2.129025965506497,0.14384090187161275,0.034170338617464345,,
247,1782015113.46262,163.48,6.546063933330153,-2.269897017944327,6.575948300397724,-2.1290258809012954,0.14400608545067103,0.03431301092156503,,
248,1782015113.983883,163.96,6.546195489925211,-2.2700925102834724,6.575948126477163,-2.1290257135050106,0.1441702484395738,0.03445533211356185,,
249,1782015114.9818916,164.96,6.546463145633673,-2.270480408226062,6.5759480386442,-2.1290256307230093,0.14449502757631602,0.034738515433930535,,
250,1782015115.4915316,165.48,6.54659922852769,-2.270672789977926,6.575947949852975,-2.129025548969675,0.14465575802116834,0.03487947690217502,,
251,1782015116.0145237,165.96,6.546449397286651,-2.2704614953884494,6.575947949852975,-2.129025548969675,0.14447938103024474,0.03472488624213557,,
252,1782015117.0280516,166.96,6.546136271339961,-2.2700049305660244,6.575947776910622,-2.1290253805636694,0.14409704848905155,0.034391795997550226,,
253,1782015117.52922,167.48,6.54626866533431,-2.270199859364471,6.57594760260057,-2.1290252135729997,0.14426059729393184,0.03453388289153325,,
254,1782015118.0707288,167.96,6.546402571636513,-2.270393756579148,6.575947426935119,-2.1290250480094484,0.14442302530164727,0.03467553608760447,,
255,1782015118.5919755,168.48,6.546537982249298,-2.270586610338774,6.575947426935119,-2.1290250480094484,0.14458420164681857,0.03481664603106775,,
256,1782015119.59105,169.48,6.544560396762151,-2.267396536066597,6.575947337953686,-2.1290249664631817,0.1418866848998654,0.03251961494291491,,
257,1782015120.1184375,169.96,6.545026034910677,-2.268227427845715,6.575947337953684,-2.1290249664631817,0.1425954145014246,0.03311056399064361,,
258,1782015121.10078,170.96,6.545745904288161,-2.2694105337440895,6.575946926325514,-2.1290245252279503,0.1435978172508002,0.0339612889552407,,
259,1782015121.6419218,171.48,6.545745897521712,-2.2694104840845686,6.575946926325514,-2.1290245252279503,0.143597770125097,0.03396124455094937,,
260,1782015122.1518095,171.96,6.545918938202149,-2.2696778349720823,6.575946926325515,-2.1290245252279494,0.14382292450341844,0.03415481725214127,,
261,1782015122.6615412,172.48,6.546048772492824,-2.269874378551483,6.575946840247358,-2.129024440622749,0.14398819211998917,0.0342975063202248,,
262,1782015123.165115,172.96,6.546180152729228,-2.2700699887111018,6.575946753384569,-2.129024356823316,0.14415242207191423,0.034439833762171794,,
263,1782015123.6665256,173.48,6.546313050815208,-2.270264575538932,6.575946666326797,-2.129024273226463,0.14431553681293774,0.03458173022566782,,
264,1782015124.182827,173.96,6.546447458627874,-2.2704581268261723,6.575946578493834,-2.129024190444463,0.14447752916385181,0.034723191403222296,,
265,1782015124.691954,174.48,6.546583368034618,-2.270650630722219,6.57594648970261,-2.1290241086911283,0.14463839274795737,0.03486421376827485,,
266,1782015125.1970649,174.96,6.546544057677593,-2.2705956452554155,6.57594648970261,-2.1290241086911283,0.14459254121205223,0.03482399481906265,,
267,1782015126.2045538,175.96,6.545970058958289,-2.2697554287980584,6.575946993342059,-2.129024629073308,0.14388806269533505,0.03421097297069012,,
268,1782015127.2304468,176.96,6.54743964306185,-2.2663810910782143,6.578093850574386,-2.126922933247999,0.14278745821541508,0.03322305077020497,,
269,1782015127.742329,177.48,6.54586057880379,-2.2631733907728826,6.578094504581452,-2.126923800554194,0.14001063104564723,0.03091759239171544,,
270,1782015128.286227,177.96,6.546780733226242,-2.2651627611332437,6.578094504581453,-2.126923800554195,0.14174118137810962,0.03234301041926592,,
271,1782015128.7870557,178.48,6.547512674322427,-2.266519207654113,6.578094504581454,-2.126923800554194,0.14290600416142105,0.03332492544913976,,
272,1782015129.3131611,178.96,6.54809299895787,-2.267490124177584,6.578094504581453,-2.126923800554195,0.14373232648460568,0.03403430474350143,,
273,1782015130.3339872,179.96,6.548831265255906,-2.2686179654719414,6.578094417816331,-2.126923716653641,0.14468445751343553,0.03486669433514813,,
274,1782015130.8526623,180.48,6.548965375511379,-2.2688115932503896,6.578094417816332,-2.12692371665364,0.14484705944801965,0.03501060705116145,,
275,1782015131.3605323,180.96,6.549101018384185,-2.269004283873641,6.578094417816332,-2.12692371665364,0.14500863695721422,0.0351541608014201,,
