wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,tf_error,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
45.005,1782022223.093,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
45.505,1782022223.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
46.005,1782022224.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
46.505,1782022224.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
47.005,1782022225.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
47.505,1782022225.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
48.005,1782022226.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
48.504,1782022226.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
49.005,1782022227.093,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
49.504,1782022227.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
50.005,1782022228.093,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
50.505,1782022228.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
51.005,1782022229.093,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
51.505,1782022229.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
52.005,1782022230.093,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
52.505,1782022230.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
53.005,1782022231.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
53.504,1782022231.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
54.005,1782022232.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
54.505,1782022232.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
55.005,1782022233.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
55.505,1782022233.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
56.005,1782022234.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
56.505,1782022234.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
57.005,1782022235.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
57.505,1782022235.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
58.005,1782022236.093,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
58.505,1782022236.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
59.005,1782022237.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
59.505,1782022237.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
60.005,1782022238.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
60.505,1782022238.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
61.004,1782022239.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
61.505,1782022239.592,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
62.004,1782022240.092,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
62.505,1782022240.593,52,"mission complete (reached=6/53 missed=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",0.042,5.809,35.1,-0.109,5.804,0,ok,99,ok,0,ok,52,52,52,0,0,ok,52,52,46,0,0,ok,2.314,709
