wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
56.005,1782021562.101,9,"heading to waypoint #9 (1.7, -8.1)",ok,,7.858,-10.462,-120.6,-6.661,-14.512,-1,ok,-1,ok,0,ok,130,24,10,8,0,ok,130,130,91,0,31,ok,0.998,569
56.505,1782021562.601,9,"heading to waypoint #9 (1.7, -8.1)",ok,,7.718,-10.514,-122.2,-6.701,-14.108,-1,ok,-1,ok,0,ok,130,28,12,9,0,ok,130,130,91,0,31,ok,0.978,575
57.004,1782021563.1,9,"heading to waypoint #9 (1.7, -8.1)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.349,-8.284,-45.6,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.976,580
57.504,1782021563.6,9,"heading to waypoint #9 (1.7, -8.1)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.298,-8.249,-2.3,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.974,591
58.005,1782021564.1,9,"heading to waypoint #9 (1.7, -8.1)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.161,-8.197,45.6,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.976,593
58.504,1782021564.6,9,"heading to waypoint #9 (1.7, -8.1)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.976,593
59.004,1782021565.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.976,593
59.504,1782021565.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.976,593
60.004,1782021566.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.976,593
60.504,1782021566.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
61.004,1782021567.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
61.504,1782021567.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
62.005,1782021568.101,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
62.505,1782021568.601,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
63.005,1782021569.101,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
63.505,1782021569.601,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
64.005,1782021570.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
64.504,1782021570.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
65.005,1782021571.101,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
65.505,1782021571.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.03,-8.18,44.0,-6.708,-14.049,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.975,593
66.004,1782021572.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",7.016,-8.194,43.9,-6.689,-14.041,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.971,590
66.505,1782021572.601,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",6.933,-8.273,43.9,-6.583,-14.0,0,ok,99,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.962,576
67.005,1782021573.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",6.851,-8.352,43.9,-6.476,-13.959,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.96,548
67.505,1782021573.601,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",7.008,-8.499,50.6,-6.408,-13.933,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,1.038,518
68.004,1782021574.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",7.008,-8.499,50.6,-6.408,-13.933,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,1.038,519
68.504,1782021574.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",7.008,-8.499,50.6,-6.408,-13.933,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,1.038,519
69.004,1782021575.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",7.008,-8.499,50.6,-6.408,-13.933,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,1.038,519
69.505,1782021575.601,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",7.008,-8.499,50.6,-6.408,-13.933,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,1.038,519
70.005,1782021576.101,10,"heading to waypoint #10 (0.9, -7.3)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",7.008,-8.499,73.5,-6.408,-13.933,100,ok,100,ok,0,ok,124,0,0,0,0,ok,124,124,91,0,25,ok,0.996,525
70.505,1782021576.601,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal,pose_global_lethal,7.652,-8.679,170.4,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
71.005,1782021577.101,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
71.504,1782021577.6,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
72.005,1782021578.1,10,"heading to waypoint #10 (0.9, -7.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
72.504,1782021578.6,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
73.004,1782021579.1,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
73.504,1782021579.6,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
74.004,1782021580.1,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
74.504,1782021580.6,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
75.004,1782021581.1,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
75.504,1782021581.6,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
76.005,1782021582.1,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
76.504,1782021582.6,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.662,-8.691,170.5,-6.408,-13.933,-1,ok,99,ok,0,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,557
77.004,1782021583.1,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,pose_global_lethal,7.682,-8.694,170.6,-6.419,-13.916,-1,ok,99,ok,70,ok,124,3,3,0,0,ok,124,124,91,0,25,ok,0.96,554
77.505,1782021583.6,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,"pose_global_lethal,plan_no_free_points_in_local_costmap",7.79,-8.712,170.5,-6.477,-13.823,-1,ok,99,ok,0,ok,124,2,0,2,0,ok,124,124,91,0,25,ok,0.988,524
78.004,1782021584.1,11,"heading to waypoint #11 (3.2, -4.3)",pose_global_lethal,"pose_global_lethal,plan_no_free_points_in_local_costmap",7.904,-8.731,170.6,-6.538,-13.724,-1,ok,99,ok,0,ok,124,1,0,1,0,ok,124,124,91,0,25,ok,1.071,497
78.505,1782021584.601,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.93,-8.838,165.6,-6.577,-13.662,-1,ok,-1,ok,0,ok,213,33,12,15,0,ok,213,213,136,0,62,ok,1.071,495
79.005,1782021585.1,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.972,-8.836,-151.0,-6.567,-13.667,-1,ok,-1,ok,0,ok,213,38,11,22,0,ok,213,213,136,0,62,ok,0.998,522
79.506,1782021585.601,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.376,-9.057,-136.1,-6.375,-13.599,-1,ok,-1,ok,0,ok,213,37,36,1,0,ok,213,213,136,0,62,ok,0.817,531
80.005,1782021586.101,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.26,-9.419,-101.8,-6.217,-13.266,-1,ok,-1,ok,0,ok,207,58,41,7,0,ok,207,207,136,0,56,ok,0.806,700
80.506,1782021586.602,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.197,-9.754,-95.2,-6.229,-12.895,-1,ok,-1,ok,0,ok,207,70,48,7,0,ok,207,207,136,0,56,ok,0.781,700
81.006,1782021587.101,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.043,-10.396,-98.3,-6.296,-12.523,-1,ok,-1,ok,44,ok,185,69,41,5,0,ok,185,185,146,0,32,ok,0.819,704
81.505,1782021587.6,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.022,-10.621,-78.0,-6.38,-12.224,-1,ok,-1,ok,48,ok,185,72,40,9,0,ok,185,185,146,0,32,ok,0.845,702
82.005,1782021588.1,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.056,-10.609,-75.7,-6.439,-12.153,-1,ok,-1,ok,43,ok,178,64,20,17,0,ok,178,178,146,0,25,ok,0.535,697
82.505,1782021588.601,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-87.0,-6.454,-12.132,-1,ok,-1,ok,0,ok,178,64,36,12,0,ok,178,178,146,0,25,ok,1.291,698
83.005,1782021589.1,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-85.1,-6.454,-12.132,-1,ok,-1,ok,0,ok,178,64,36,12,0,ok,178,178,146,0,25,ok,1.382,698
83.505,1782021589.6,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-85.5,-6.454,-12.132,-1,ok,-1,ok,0,ok,177,63,29,12,0,ok,177,177,146,0,24,ok,1.365,700
84.005,1782021590.1,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-86.7,-6.454,-12.132,-1,ok,-1,ok,0,ok,177,63,36,12,0,ok,177,177,146,0,24,ok,1.299,699
84.505,1782021590.6,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-85.5,-6.454,-12.132,-1,ok,-1,ok,0,ok,177,63,36,12,0,ok,177,177,146,0,24,ok,1.37,700
85.005,1782021591.1,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-86.5,-6.454,-12.132,-1,ok,-1,ok,0,ok,177,63,36,12,0,ok,177,177,146,0,24,ok,1.307,700
85.505,1782021591.6,11,"heading to waypoint #11 (3.2, -4.3)",ok,,7.06,-10.634,-84.5,-6.454,-12.132,-1,ok,-1,ok,0,ok,177,63,36,12,0,ok,177,177,146,0,24,ok,1.413,698
86.005,1782021592.1,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.066,-10.732,-90.8,-6.502,-12.046,-1,ok,-1,ok,0,ok,177,62,34,12,0,ok,177,177,146,0,24,ok,1.185,701
86.506,1782021592.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.074,-10.734,-96.0,-6.502,-12.046,-1,ok,-1,ok,0,ok,177,62,36,12,0,ok,177,177,146,0,24,ok,0.966,701
87.005,1782021593.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.074,-10.734,-102.8,-6.502,-12.046,-1,ok,-1,ok,0,ok,182,60,33,11,0,ok,182,182,153,0,22,ok,0.881,701
87.505,1782021593.6,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.106,-10.612,-140.7,-6.482,-12.007,-1,ok,-1,ok,0,ok,182,60,34,11,0,ok,182,182,153,0,22,ok,0.566,703
88.006,1782021594.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.097,-10.621,-139.4,-6.477,-11.996,-1,ok,-1,ok,0,ok,184,62,36,11,0,ok,184,184,153,0,24,ok,0.561,704
88.505,1782021594.6,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.098,-10.568,-153.0,-6.476,-11.995,-1,ok,-1,ok,0,ok,184,62,34,12,0,ok,184,184,153,0,24,ok,0.559,707
89.005,1782021595.1,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.068,-10.555,-90.9,-6.473,-11.866,-1,ok,-1,ok,46,ok,184,64,23,14,0,ok,184,184,153,0,24,ok,0.816,701
89.506,1782021595.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.087,-10.62,-90.8,-6.544,-11.704,-1,ok,-1,ok,48,ok,184,63,23,13,0,ok,184,184,153,0,24,ok,0.94,701
90.005,1782021596.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.081,-10.648,-106.0,-6.549,-11.676,-1,ok,-1,ok,48,ok,184,63,25,13,0,ok,184,184,153,0,24,ok,0.679,706
90.505,1782021596.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.078,-10.66,-109.6,-6.55,-11.664,-1,ok,-1,ok,0,ok,184,63,25,11,0,ok,184,184,153,0,24,ok,0.64,707
91.005,1782021597.1,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.067,-10.577,-107.1,-6.545,-11.621,-1,ok,-1,ok,50,ok,184,64,25,9,0,ok,184,184,153,0,24,ok,0.624,705
91.505,1782021597.6,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.067,-10.55,-75.2,-6.577,-11.546,-1,ok,-1,ok,50,ok,185,65,25,0,0,ok,185,185,153,0,25,ok,2.148,692
92.005,1782021598.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.096,-10.56,-91.7,-6.648,-11.448,-1,ok,-1,ok,46,ok,185,64,28,0,0,ok,185,185,153,0,25,ok,0.951,693
92.506,1782021598.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.092,-10.553,-108.7,-6.656,-11.399,-1,ok,-1,ok,0,ok,185,64,29,0,0,ok,185,185,153,0,25,ok,0.678,704
93.005,1782021599.1,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.071,-10.516,-109.0,-6.648,-11.341,-1,ok,-1,ok,48,ok,185,65,41,0,0,ok,185,185,153,0,25,ok,0.622,704
93.505,1782021599.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.062,-10.523,-121.0,-6.65,-11.305,-1,ok,-1,ok,49,ok,186,66,46,0,0,ok,186,186,153,0,26,ok,0.576,704
94.005,1782021600.1,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.031,-10.452,-159.5,-6.607,-11.261,-1,ok,-1,ok,48,ok,186,66,46,0,0,ok,186,186,153,0,26,ok,0.46,704
94.505,1782021600.6,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.014,-10.462,-135.4,-6.595,-11.246,-1,ok,-1,ok,57,ok,186,67,47,0,0,ok,186,186,153,0,26,ok,0.442,705
95.005,1782021601.1,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.009,-10.431,-98.0,-6.595,-11.246,-1,ok,-1,ok,64,ok,187,68,48,0,0,ok,187,187,153,0,27,ok,0.615,700
95.505,1782021601.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-104.6,-6.601,-11.217,-1,ok,-1,ok,55,ok,187,68,48,0,0,ok,187,187,153,0,27,ok,0.562,705
96.005,1782021602.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-108.4,-6.601,-11.217,-1,ok,-1,ok,53,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.564,704
96.505,1782021602.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-106.4,-6.601,-11.217,-1,ok,-1,ok,55,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.565,707
97.006,1782021603.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-104.4,-6.601,-11.217,-1,ok,-1,ok,57,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.562,706
97.505,1782021603.6,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-108.0,-6.601,-11.217,-1,ok,-1,ok,53,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.566,703
98.005,1782021604.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-107.6,-6.601,-11.217,-1,ok,-1,ok,53,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.565,705
98.505,1782021604.601,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-107.9,-6.601,-11.216,-1,ok,-1,ok,53,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.565,705
99.005,1782021605.101,12,"heading to waypoint #12 (3.6, -4.0)",ok,,7.01,-10.43,-107.6,-6.601,-11.217,-1,ok,-1,ok,55,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.565,705
99.505,1782021605.6,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-107.2,-6.601,-11.217,-1,ok,-1,ok,55,ok,188,69,48,0,0,ok,188,188,153,0,28,ok,0.563,705
100.005,1782021606.1,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-108.4,-6.601,-11.217,-1,ok,-1,ok,53,ok,188,69,46,0,0,ok,188,188,153,0,28,ok,0.564,703
100.505,1782021606.601,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-106.5,-6.601,-11.216,-1,ok,-1,ok,55,ok,259,69,46,0,0,ok,259,259,224,0,28,ok,0.565,705
101.006,1782021607.102,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-108.4,-6.601,-11.217,-1,ok,-1,ok,53,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.564,702
101.506,1782021607.602,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-106.5,-6.601,-11.216,-1,ok,-1,ok,55,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.564,706
102.005,1782021608.101,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-107.7,-6.601,-11.216,-1,ok,-1,ok,53,ok,259,69,46,0,0,ok,259,259,224,0,28,ok,0.565,705
102.505,1782021608.601,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-107.3,-6.601,-11.216,-1,ok,-1,ok,55,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.564,705
103.005,1782021609.101,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-106.8,-6.601,-11.217,-1,ok,-1,ok,55,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.564,706
103.505,1782021609.601,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-108.8,-6.601,-11.217,-1,ok,-1,ok,53,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.563,705
104.005,1782021610.101,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-107.6,-6.601,-11.217,-1,ok,-1,ok,53,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.565,705
104.505,1782021610.601,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-108.6,-6.601,-11.216,-1,ok,-1,ok,53,ok,259,69,48,0,0,ok,259,259,224,0,28,ok,0.563,706
105.006,1782021611.102,13,"heading to waypoint #13 (4.6, -0.4)",ok,,7.01,-10.43,-115.1,-6.601,-11.216,-1,ok,-1,ok,50,ok,259,69,51,0,0,ok,259,259,224,0,28,ok,0.502,705
105.505,1782021611.601,13,"heading to waypoint #13 (4.6, -0.4)",pose_global_lethal,pose_global_lethal,6.958,-10.377,-146.0,-6.568,-11.178,-1,ok,99,ok,61,ok,259,69,54,0,0,ok,259,259,224,0,28,ok,0.396,704
106.005,1782021612.101,13,"heading to waypoint #13 (4.6, -0.4)",pose_global_lethal,pose_global_lethal,6.96,-10.386,-104.6,-6.56,-11.155,-1,ok,99,ok,64,ok,259,71,52,0,0,ok,259,259,224,0,28,ok,0.491,706
106.506,1782021612.602,14,"heading to waypoint #14 (7.5, 0.4)",plan_not_in_local_costmap,plan_not_in_local_costmap,6.674,-4.511,125.8,-6.574,-11.13,0,ok,74,ok,74,ok,259,0,0,0,0,ok,259,259,224,0,28,ok,1.722,685
107.005,1782021613.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.681,-4.486,125.5,-6.576,-11.128,0,ok,77,ok,74,ok,116,28,24,0,0,ok,116,116,99,0,0,ok,1.722,685
107.505,1782021613.601,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.435,-4.19,135.0,-6.891,-10.906,0,ok,0,ok,0,ok,116,33,30,0,0,ok,116,116,99,0,0,ok,1.572,699
108.005,1782021614.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.15,-3.937,143.1,-7.243,-10.734,0,ok,0,ok,0,ok,116,41,37,0,0,ok,116,116,99,0,0,ok,1.181,702
108.504,1782021614.6,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.856,-3.753,148.8,-7.611,-10.606,0,ok,0,ok,0,ok,88,34,34,0,0,ok,88,88,64,0,6,ok,1.058,563
109.005,1782021615.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.586,-3.498,133.2,-7.966,-10.429,0,ok,0,ok,0,ok,88,39,33,0,0,ok,88,88,64,0,6,ok,1.0,542
109.505,1782021615.601,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.47,-3.184,106.3,-8.218,-10.18,0,ok,0,ok,0,ok,77,32,32,0,0,ok,77,77,56,0,6,ok,0.974,558
110.005,1782021616.1,14,"heading to waypoint #14 (7.5, 0.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",5.389,-2.824,96.3,-8.363,-9.843,0,ok,91,ok,0,ok,77,39,39,0,0,ok,77,77,56,0,6,ok,0.901,540
110.504,1782021616.6,14,"heading to waypoint #14 (7.5, 0.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",5.353,-2.491,91.1,-8.44,-9.458,0,ok,99,ok,0,ok,77,45,35,0,0,ok,77,77,56,0,6,ok,0.864,559
