wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,tf_error,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
135.006,1782021018.781,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,7.537,1.326,-41.6,3.789,-1.41,0,ok,0,ok,0,ok,82,27,27,0,0,ok,82,82,82,0,0,ok,2.345,545
135.506,1782021019.281,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,7.664,0.911,-33.0,3.611,-1.753,0,ok,0,ok,0,ok,82,31,31,0,0,ok,82,82,82,0,0,ok,2.263,547
136.006,1782021019.781,21,"heading to waypoint #21 (11.5, 0.4)",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap",6.718,3.506,38.7,3.581,-1.837,100,ok,100,ok,0,ok,82,0,0,0,0,ok,82,82,82,0,0,ok,2.376,545
136.506,1782021020.281,21,"heading to waypoint #21 (11.5, 0.4)",plan_not_in_local_costmap,,plan_not_in_local_costmap,6.197,6.226,146.2,3.581,-1.837,0,ok,0,ok,0,ok,82,0,0,0,0,ok,82,82,82,0,0,ok,3.298,552
137.006,1782021020.782,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.081,6.143,172.8,3.581,-1.837,0,ok,0,ok,0,ok,122,31,31,0,0,ok,122,122,101,0,9,ok,6.741,562
137.506,1782021021.281,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.081,6.143,174.6,3.581,-1.837,0,ok,0,ok,0,ok,122,31,31,0,0,ok,122,122,101,0,9,ok,5.536,562
138.006,1782021021.781,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.076,6.147,133.5,3.587,-1.842,0,ok,0,ok,0,ok,122,28,28,0,0,ok,122,122,101,0,9,ok,3.008,548
138.506,1782021022.282,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,5.951,5.99,42.0,3.577,-1.878,0,ok,0,ok,0,ok,121,25,25,0,0,ok,121,121,100,0,9,ok,2.362,546
139.007,1782021022.782,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.143,6.005,-2.4,3.226,-1.955,0,ok,0,ok,0,ok,121,28,28,0,0,ok,121,121,100,0,9,ok,2.198,540
139.506,1782021023.282,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.351,5.869,-24.6,2.883,-1.794,0,ok,0,ok,0,ok,119,28,28,0,0,ok,119,119,98,0,9,ok,2.076,545
140.006,1782021023.782,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.611,5.705,-25.4,2.547,-1.57,0,ok,0,ok,0,ok,119,30,30,0,0,ok,119,119,98,0,9,ok,2.12,541
140.506,1782021024.282,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,6.86,5.552,-34.2,2.235,-1.323,0,ok,0,ok,0,ok,111,26,26,0,0,ok,111,111,90,0,9,ok,1.997,538
141.006,1782021024.781,21,"heading to waypoint #21 (11.5, 0.4)",ok,,,7.082,5.315,-42.4,1.927,-1.006,0,ok,0,ok,0,ok,111,30,30,0,0,ok,111,111,90,0,9,ok,1.921,541
141.506,1782021025.282,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.189,5.1,-47.0,1.668,-0.674,0,ok,0,ok,0,ok,111,37,37,0,0,ok,111,111,90,0,9,ok,1.804,539
142.006,1782021025.781,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.351,4.824,-55.9,1.44,-0.344,0,ok,0,ok,0,ok,94,32,32,0,0,ok,94,94,70,0,12,ok,1.733,544
142.506,1782021026.281,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.414,4.48,-59.1,1.25,0.002,0,ok,0,ok,0,ok,94,37,37,0,0,ok,94,94,70,0,12,ok,1.732,545
143.006,1782021026.781,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.54,4.347,-57.0,1.055,0.356,0,ok,0,ok,0,ok,82,29,29,0,0,ok,82,82,58,0,12,ok,1.658,547
143.506,1782021027.282,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.721,4.069,-56.8,0.855,0.718,0,ok,0,ok,0,ok,82,35,35,0,0,ok,82,82,58,0,12,ok,1.648,539
144.006,1782021027.782,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.841,3.796,-57.7,0.66,1.072,0,ok,66,ok,0,ok,70,28,20,0,0,ok,70,70,48,0,12,ok,1.504,547
144.506,1782021028.281,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.936,3.603,-63.0,0.474,1.432,0,ok,70,ok,0,ok,70,34,25,0,0,ok,70,70,48,0,12,ok,1.45,550
145.006,1782021028.781,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.852,3.262,-69.4,0.33,1.805,-1,ok,-1,ok,0,ok,70,39,32,0,0,ok,70,70,48,0,12,ok,1.421,547
145.506,1782021029.282,22,"heading to waypoint #22 (7.5, 0.4)",pose_global_lethal,,pose_global_lethal,7.747,3.023,-73.4,0.189,2.174,-1,ok,99,ok,0,ok,57,33,21,2,0,ok,57,57,46,0,11,ok,1.334,551
146.006,1782021029.781,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.577,2.564,-78.5,0.043,2.55,0,ok,46,ok,0,ok,57,45,45,0,0,ok,57,57,46,0,11,ok,1.24,548
146.506,1782021030.282,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.425,2.09,-81.4,-0.125,2.937,0,ok,0,ok,0,ok,40,37,19,12,0,ok,40,40,40,0,0,ok,1.182,551
147.006,1782021030.782,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.298,1.502,-91.4,-0.284,3.314,0,ok,0,ok,0,ok,40,40,40,0,0,ok,40,40,40,0,0,ok,1.08,553
147.505,1782021031.281,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.2,1.055,-79.1,-0.473,3.654,0,ok,0,ok,0,ok,16,16,16,0,0,ok,16,16,16,0,0,ok,1.052,553
148.006,1782021031.782,22,"heading to waypoint #22 (7.5, 0.4)",ok,,,7.059,0.665,-65.7,-0.726,3.911,0,ok,0,ok,0,ok,16,16,16,0,0,ok,16,16,16,0,0,ok,1.029,558
148.506,1782021032.281,23,"heading to waypoint #23 (5.3, -0.2)",ok,,,6.316,-0.416,-57.3,-0.89,4.003,0,ok,0,ok,0,ok,38,38,38,0,0,ok,38,38,38,0,0,ok,0.968,556
149.006,1782021032.781,23,"heading to waypoint #23 (5.3, -0.2)",ok,,,6.09,-0.45,-124.4,-0.896,4.019,0,ok,0,ok,0,ok,38,38,36,0,0,ok,38,38,38,0,0,ok,0.95,572
149.506,1782021033.281,23,"heading to waypoint #23 (5.3, -0.2)",ok,,,5.444,0.019,-148.2,-0.905,4.41,0,ok,0,ok,0,ok,38,33,33,0,0,ok,38,38,38,0,0,ok,0.925,558
150.006,1782021033.781,23,"heading to waypoint #23 (5.3, -0.2)",ok,,,5.215,1.098,-139.4,-0.916,4.453,0,ok,66,ok,0,ok,6,6,6,0,0,ok,6,6,6,0,0,ok,0.916,562
150.506,1782021034.281,24,"heading to waypoint #24 (3.7, -3.5)",ok,,,5.11,1.0,-136.4,-1.024,4.547,0,ok,73,ok,0,ok,93,29,29,0,0,ok,93,93,85,0,0,ok,0.841,565
151.006,1782021034.781,24,"heading to waypoint #24 (3.7, -3.5)",ok,,,4.926,0.954,-128.7,-1.336,4.759,0,ok,89,ok,0,ok,93,28,28,0,0,ok,93,93,85,0,0,ok,0.786,555
151.506,1782021035.281,24,"heading to waypoint #24 (3.7, -3.5)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.749,565
152.006,1782021035.781,24,"heading to waypoint #24 (3.7, -3.5)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.739,567
152.506,1782021036.281,24,"heading to waypoint #24 (3.7, -3.5)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.759,568
153.006,1782021036.782,24,"heading to waypoint #24 (3.7, -3.5)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.768,565
153.507,1782021037.282,24,"heading to waypoint #24 (3.7, -3.5)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.78,564
154.006,1782021037.782,24,"heading to waypoint #24 (3.7, -3.5)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.762,563
154.506,1782021038.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.753,567
155.006,1782021038.782,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.802,566
155.506,1782021039.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.756,570
156.006,1782021039.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.78,569
156.506,1782021040.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.855,573
157.006,1782021040.782,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.817,571
157.506,1782021041.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.805,571
158.006,1782021041.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.812,569
158.506,1782021042.282,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.829,570
159.006,1782021042.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.782,572
159.506,1782021043.282,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.801,571
160.006,1782021043.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.807,572
160.506,1782021044.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.778,573
161.006,1782021044.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.821,571
161.506,1782021045.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.827,571
162.006,1782021045.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.771,573
162.506,1782021046.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.802,573
163.006,1782021046.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.801,573
163.506,1782021047.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.799,571
164.006,1782021047.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.83,573
164.506,1782021048.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.815,572
165.006,1782021048.782,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.822,573
165.506,1782021049.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,1.387,572
166.006,1782021049.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.825,573
166.506,1782021050.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.875,575
167.006,1782021050.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,1.314,574
167.506,1782021051.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.818,572
168.006,1782021051.782,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,1.213,571
168.506,1782021052.282,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.842,573
169.006,1782021052.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.849,575
169.506,1782021053.282,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.805,573
170.006,1782021053.782,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.822,572
170.506,1782021054.281,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.822,570
171.006,1782021054.781,24,"mission mission_timeout (reached=16/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free,plan_not_in_local_costmap",-2.623,4.133,-133.0,-1.513,4.835,0,ok,99,ok,0,ok,93,0,0,0,0,ok,93,93,85,0,0,ok,0.802,570
