idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,truth_yaw_deg,estimate_yaw_deg,direct_error_m,aligned_error_m,heading_error_deg,yaw_error_deg,event
23,1782016339.6399078,35.96,1.8264024197617417,-0.5132388512752097,1.8278749907413336,-0.5086054239861096,-78.75089427665165,-79.4161450538823,0.004861801490529407,0.22248641096471802,0.3865951185870755,0.665250777230652,
24,1782016340.162035,36.48,1.8463184221864992,-0.6198028863951484,1.8477566700046262,-0.6192592542434144,-79.88282471473089,-80.25074309870986,0.0015375606338436894,0.2378951164328261,0.28113675579710035,0.3679183839789665,
25,1782016340.6664603,36.96,1.8643389090394464,-0.7273653071229589,1.864411340770469,-0.7222663142461176,-80.73023485341,-80.98485815496642,0.0050995073010768974,0.26181549926440606,1.673101823183639,0.2546233015564245,
26,1782016341.1724935,37.48,1.8814031063059815,-0.8348435822148996,1.8814313419002076,-0.8340260841700209,-81.52413466813384,-81.85244867599718,0.0008179855146406074,0.2823741425890032,0.2936456833796832,0.3283140078633284,
27,1782016341.6984513,37.96,1.897016626837626,-0.9427002594626197,1.9056755461195731,-0.9274980479145587,-82.2175733236571,-82.6198071351174,0.017495259903278777,0.3033194691051777,0.8885560253052326,0.4022338114602853,
28,1782016342.700972,38.96,1.925435011179239,-1.160215777596922,1.932848611147251,-1.1448572452182755,-82.69955765813147,-83.02023352943904,0.0170542071440345,0.35441315787734706,0.769518149589015,0.3206758713075763,
29,1782016343.2132647,39.48,1.9390898267671801,-1.2690972955067057,1.9464156973402202,-1.258028762981308,-82.90650733138494,-83.28718445898699,0.013273311264289728,0.3796698292450585,0.7671041523397005,0.38067712760204153,
30,1782016343.7215133,39.98,1.952266733414966,-1.3775525699210842,1.9685845222418514,-1.3764596704036482,-83.35551160343229,-83.85432972094632,0.016354346870298464,0.3958108372798111,1.170856049149373,0.4988181175140301,
31,1782016344.230304,40.48,1.9646661671889518,-1.486125391245678,1.9800448720431068,-1.4848634334454949,-83.92476585616183,-84.38823158004215,0.015430395344275906,0.42432555162760915,1.1445964399701716,0.4634657238803103,
32,1782016344.7570117,40.96,1.9760389223473993,-1.595492495068303,1.9902532100301562,-1.5897493549401889,-83.99042302362744,-84.4549693124291,0.015330676203590252,0.4541908069449882,1.0972426830105073,0.46454628880165016,
33,1782016345.2624054,41.48,1.987129618247934,-1.704669242766374,2.000819362337983,-1.7033444111809914,-84.19506461966778,-84.75516364484021,0.013753700301397376,0.48255022583731655,1.0324931312324581,0.5600990251724368,
34,1782016345.7722416,41.96,1.997642013203226,-1.813585112249947,2.0098973066959696,-1.8078139118621754,-84.60410995657996,-85.155590039162,0.013546179258709679,0.5128902446138359,0.9869424595241202,0.5514800825820501,
35,1782016346.2909539,42.48,2.0077943836215155,-1.9231710599425096,2.0195252164385096,-1.9215965324795294,-84.60415912338766,-85.155590039162,0.011836028696819862,0.5419857364151486,0.30927018328973005,0.5514309157743454,
36,1782016346.7956023,42.96,2.0179465097346636,-2.0327568141825614,2.028357061172768,-2.0267112758053267,-84.60416574262605,-85.25557117441228,0.01203860936803055,0.5725765094354132,0.33145876411138503,0.6514054317862193,
37,1782016347.3027036,43.48,2.0279382080108164,-2.142092528266601,2.037574471835622,-2.14042381709794,-84.77466313374116,-85.4557843715737,0.009779681869348782,0.6022467201652395,0.2780462795625227,0.6811212378325421,
38,1782016347.8255181,43.96,2.0377004550312776,-2.2513110594902965,2.045831267742516,-2.245273335779782,-85.03339469944453,-85.65599756873459,0.010127399614399804,0.6330415714941027,0.3221263049012828,0.6226028692900669,
39,1782016348.3366332,44.48,2.047031475026195,-2.3609705239251513,2.054429328188832,-2.3591384049236415,-85.03339489401957,-85.65599756873459,0.007621344464832485,0.6630896424408502,0.33781054444935954,0.6226026747150288,
40,1782016348.8491359,44.96,2.0564353822369554,-2.4701302193801826,2.082500735647709,-2.4543143016957103,-85.07585500580988,-85.68949189825818,0.030488455202412054,0.6738928851929741,0.962446919858001,0.6136368924482888,
41,1782016349.3695102,45.48,2.0636656534037243,-2.576107191009135,2.0880778626391265,-2.564310426214944,-87.64695527774377,-88.29226346135016,0.02711308944702764,0.7040118071669501,0.8521226041090177,0.6453081836063936,
42,1782016349.879508,45.96,2.0670207587823555,-2.684343400198372,2.090044949972326,-2.66822160470487,-88.7005054983778,-89.29332944715483,0.028107395288190753,0.7347438021927342,0.8172978411471957,0.5928239487770371,
43,1782016350.3818033,46.48,2.066620798714972,-2.7878478417857635,2.097928928314945,-2.7858460098497435,-93.17241474262353,-92.73145183505538,0.03137206257402883,0.7548168958902907,1.3053276231073392,0.4409629075681593,
44,1782016350.910521,46.96,2.0596137315335667,-2.893265149642527,2.0909187258886064,-2.8870382294488093,-95.87574444503615,-95.33422339814764,0.03191828953230405,0.7837450429706673,1.367002149937333,0.5415210468885014,
45,1782016351.4134414,47.48,2.048051468536073,-2.999484665358464,2.078151363638692,-2.9871614227844545,-97.73957877873897,-98.16969878128322,0.03252485192474443,0.814237698300483,1.3509096285471192,0.43012000254425536,
46,1782016351.9369009,47.96,2.0318106510562544,-3.102710590523807,2.0608297753227545,-3.085837490198763,-101.23732953814299,-101.57332313301896,0.033568006907970675,0.8440059481322187,1.3455451874855904,0.33599359487597336,
47,1782016352.442208,48.48,2.0122500993096395,-3.1940405837492403,2.01544692625624,-3.2003913609049133,-111.06327609146196,-111.68446597963685,0.007109998101795049,0.8957657687021138,0.30908083172389444,0.621189888174901,
48,1782016352.9466808,48.96,1.9833277603931094,-3.261731743299244,1.9788798360914635,-3.266244798798353,-126.73082175640536,-127.10088216102882,0.006336536950986045,0.9227644642921103,,0.37006040462345996,
49,1782016353.4562087,49.48,1.9836878106549634,-3.2619691291010535,1.978627129104561,-3.266573324356314,-129.27324584047042,-128.83606320309005,0.00684171847587623,0.9234318770441216,,0.4371826373803851,
50,1782016353.9708745,49.96,1.9829299479373859,-3.2613636854478147,1.9786271291045612,-3.2665733243563135,-127.80639233201698,-127.76825948489844,0.006756817850516267,0.9225451655573723,,0.03813284711854218,
51,1782016354.4886062,50.48,1.9770491820387122,-3.257818556930741,1.9786271291045612,-3.2665733243563135,-115.3200080144295,-114.55418847227696,0.008895834396979755,0.9159596541301203,,0.7658195421525396,
52,1782016355.0253077,50.96,1.9717602198274875,-3.2570939216787327,1.9784862523934719,-3.267071896852376,-106.14558868514267,-105.27764367048644,0.01203326649935603,0.9108100572708493,,0.8679450146562256,
53,1782016355.540587,51.48,1.9629760998719803,-3.2577565634214634,1.9779968893068802,-3.26919222909807,-89.5160638914468,-88.5264728413553,0.0188785212533907,0.9030103525378056,,0.9895910500915104,
54,1782016356.5513177,52.48,1.951767826805522,-3.273509526925422,1.981756078121018,-3.2802813089033696,-58.45537121562682,-58.62796873198934,0.03074332851397507,0.8926387636876328,,0.17259751636252207,
55,1782016357.0625868,52.96,1.948316987855307,-3.2827756388539586,1.9848399956835663,-3.2837652961621107,-42.40579424220668,-42.67765069150113,0.036536413650092484,0.8886989038620209,,0.2718564492944481,
56,1782016357.5688264,53.48,1.9828168852814088,-3.3137853855584227,2.0217160476424954,-3.306713072493368,-27.512345186415434,-26.79407038339988,0.039536849197733495,0.8934807871409031,,0.7182748030155531,
57,1782016358.090645,53.96,2.071541407041771,-3.3555577058981787,2.0780106074021925,-3.36415553639397,-20.508660265675786,-20.55321416190694,0.010759797513784215,0.9351836098534959,,0.0445538962311551,
58,1782016358.6107883,54.48,2.168795118249811,-3.385793414792061,2.1782703166602606,-3.394067102883958,-13.911670753647225,-14.413342782304651,0.012579081824973538,0.9385568955226756,,0.5016720286574269,
59,1782016359.1448102,54.96,2.267712463205953,-3.407240627647743,2.303170036832778,-3.4239775124047678,-8.391368289495002,-9.440754402824183,0.03920921879955823,0.9184857219342593,,1.0493861133291815,
60,1782016360.1412237,55.96,2.475596022812887,-3.4232176930138114,2.4602001594310274,-3.441425831175911,-0.3075712915740718,-1.6659340430714935,0.023844682941968242,0.9740766566912299,,1.3583627514974217,
61,1782016360.642982,56.48,2.5729029352972006,-3.4245522599681295,2.5628587877042515,-3.4418023705645435,4.818045848249169,4.140248674595422,0.019961242858536163,0.97041026325718,,0.6777971736537477,
62,1782016361.165867,56.96,2.6718748182125154,-3.4096081853999607,2.655803268993982,-3.4280074031105237,10.533454142590926,9.145578603619391,0.02443002060262001,0.9746310045456975,,1.3878755389715343,
63,1782016362.1701064,57.96,2.8537081205212047,-3.3668242253518135,2.857140303552334,-3.3755484912878395,20.410931823067802,19.122493205482108,0.009375110478371838,0.9475366215992418,0.621887714642282,1.2884386175856934,
64,1782016363.183313,58.96,3.059023150971882,-3.28971059616292,3.063665695454045,-3.302536801724178,20.9280338253716,19.656395064577783,0.013640556013906232,0.9366921286798132,0.963995477536522,1.271638760793818,
65,1782016364.189254,59.96,3.2214805032189773,-3.2284509195366398,3.2328786398838996,-3.239767478985794,22.552243768550152,22.29140632389226,0.01606181923688884,0.9239319779891163,0.07030294855111313,0.260837444657894,
66,1782016364.695337,60.48,3.281937609382325,-3.20361190837088,3.294413166635894,-3.2164706885288914,19.94847538871673,19.421683831252135,0.017916131165492913,0.9214663293688712,0.16235269094067725,0.5267915574645918,
67,1782016365.207555,60.96,3.383503295315599,-3.16833299852065,3.3888227458366136,-3.184158648914276,19.166114490612152,18.82104423976921,0.016695740900804633,0.9281772530012962,0.4695543723569872,0.3450702508429411,
68,1782016365.7150023,61.48,3.486973932478854,-3.132457109806572,3.4965011983357024,-3.147415950683321,18.817984965729593,18.55409331022137,0.017735154780349958,0.9239841414673018,0.09768818300079134,0.26389165550822363,
69,1782016366.2323728,61.96,3.591214283749615,-3.097147875805249,3.5967264496826465,-3.1245201747078273,18.81797612422581,18.25414990447038,0.02792179651249846,0.9348471351136318,0.6484904633715981,0.5638262197554306,
70,1782016366.7331715,62.48,3.695450305699339,-3.0618355907098564,3.7052853396876833,-3.0887735185868954,18.817966910761374,18.187412172083143,0.028677166036072024,0.9333939254747843,0.7293026785360291,0.6305547386782347,
71,1782016367.2505991,62.96,3.7996863194076624,-3.026523319743472,3.805480536738284,-3.0557880718330894,18.8179684985314,18.187412172083423,0.029832845478452562,0.9415116431979433,1.0169808608813549,0.6305563264479752,
72,1782016367.7645526,63.48,3.9039223299794372,-2.991211039657758,3.914085668737222,-3.020182303566833,18.81796816437275,18.15416876922006,0.030702240752016507,0.9422180736482476,0.9461696373276781,0.6637993951526923,
73,1782016368.2754276,63.96,4.008054578137887,-2.9559222085806187,4.014241397765084,-2.987408910897098,18.74978710604909,18.08743103683309,0.03208876999615367,0.9523245455449818,1.0543067941308475,0.6623560692159977,
74,1782016368.782298,64.48,4.112333046731308,-2.9207342288998346,4.122906985471628,-2.9519879288588244,18.749743172727843,18.020693304446134,0.032993968261041354,0.9551782172269526,0.9405034787786559,0.7290498682817097,
75,1782016369.298016,64.98,4.216611037596948,-2.8855461063186056,4.22743402316299,-2.9179132959333063,18.74973765331955,18.08743103683281,0.03412875591223248,0.963096684463695,0.959176746451716,0.6623066164867354,
76,1782016369.8141642,65.48,4.320813944794857,-2.8504525172027098,4.331725224122924,-2.8737841238578463,18.683782753393526,18.12067443969647,0.02575693859303013,0.9651510814653663,0.36551927347903274,0.5631083136970582,
77,1782016370.320767,65.96,4.425132383788579,-2.8153844502348093,4.431997779050214,-2.8410345889711586,18.683767989059078,18.120674439696177,0.026553027497677864,0.978648827678882,0.26464487322947844,0.5630935493628982,
78,1782016370.8395686,66.48,4.529450817271119,-2.7803164096324573,4.54064279697146,-2.8055505643818135,18.683773824502502,18.053936707309216,0.02760476363831597,0.9851593558213162,0.2681362320789274,0.6298371171932878,
79,1782016371.3497646,66.98,4.633769251419025,-2.745248371163455,4.655107828270509,-2.761286409660253,18.68376739389895,18.2206555749465,0.02669369852364889,0.9822407702905203,0.6706014432204981,0.46311181895245185,
80,1782016371.851787,67.48,4.738087685411216,-2.7101803322314244,4.759456117103259,-2.726998756858316,18.683773842097565,18.2206555749465,0.027193184438530475,0.9943605309975491,0.6945016473413771,0.46311826715106974,
81,1782016372.3748205,67.96,4.8424061189778485,-2.6751122920335364,4.859668997645871,-2.6940670725056703,18.683767494677802,18.22065557494707,0.025637680914108733,1.0109311360666462,0.7200054497162652,0.46311191973073146,
82,1782016372.875324,68.48,4.946724553535454,-2.640044254783987,4.9682519305622765,-2.6583935164811257,18.683773708330335,18.15391784256011,0.028286451995346983,1.0209057141588365,0.7437663048905444,0.5298558657702258,
83,1782016373.4138176,68.96,5.0510429865706925,-2.6049762130064864,5.0585300563618585,-2.625660996888436,18.6837676482731,18.0539367073092,0.02199810215224843,1.044852364646677,0.9756380850536129,0.6298309409638975,
84,1782016374.4194674,69.96,5.259679854232644,-2.5348401341886957,5.267443694188935,-2.5574153907451067,18.683768430529195,18.120674439696735,0.023872985139162594,1.075474067329386,0.288689146354136,0.5630939908324597,
85,1782016374.927407,70.48,5.362931963235553,-2.5002526003140204,5.384992919646431,-2.521918712829819,19.43669456398107,18.821295166429138,0.030920967470470212,1.0826767887658382,0.12826332519902595,0.6153993975519312,
86,1782016375.4402728,70.96,5.452777252431595,-2.4674370246992607,5.470904756058946,-2.4874972850963877,27.4191258574489,26.42939665854541,0.02703738957370273,1.0969699532015798,0.3442478875545415,0.9897291989034891,
87,1782016376.4383783,71.98,5.485852540738961,-2.4513373082415173,5.469111304864785,-2.45646776001794,32.513011963446836,31.135285035138008,0.01750972626927653,1.1064237324680202,1.6819053932282588,1.3777269283088258,
88,1782016376.9422014,72.48,5.549916995548891,-2.4111688263629656,5.531137049681922,-2.421129143977151,29.768059144738146,28.265562542498166,0.02125780547802958,1.1183141394636849,1.5834835963352296,1.5024966022399806,
89,1782016377.4604657,72.96,5.641453847625613,-2.361419885103226,5.620380457667888,-2.3767637378160145,25.991567798507916,24.528249528826702,0.026067634729335515,1.1355843401144026,1.389422976219144,1.4633182696812108,
90,1782016377.969419,73.48,5.737454861107622,-2.316041974390971,5.741234531100466,-2.3317268411994596,23.110591587748615,22.692083644873964,0.01613384492471771,1.1381955049173678,0.8080107697419628,0.418507942874652,
91,1782016378.4792843,73.96,5.835596729355338,-2.2758842335315803,5.836000658578989,-2.2949742710965864,20.689159161580857,20.222787546556457,0.019094310489019013,1.158841297253197,0.46596403430524397,0.46637161502440044,
92,1782016378.9834452,74.48,5.936121733980393,-2.2402881561753203,5.940685577327511,-2.2597620444378013,18.317924870881978,17.820229180624757,0.020001524695798363,1.1752740604696037,,0.4976956902572198,
93,1782016379.5060315,74.96,6.0391945702141,-2.2142838160752056,6.040509967048077,-2.227987022709393,8.100532044198284,17.353065053916612,0.013766195585203601,1.1915892586251755,,9.252533009718329,yaw_error 9.3deg > 8.0deg
94,1782016380.025319,75.48,6.059821862827256,-2.2113955368299125,6.113278295271087,-2.231661704915778,-0.23597388280214582,15.785857512794053,0.05716911525033767,1.182320511678899,,16.021831395596198,
95,1782016380.5260015,75.96,6.06151145719177,-2.20981082498787,6.113278295271087,-2.231661704915778,-0.8564723834151948,15.785857512794053,0.05618955844597872,1.1846019651188648,,16.642329896209247,
96,1782016381.036296,76.48,6.075648208640928,-2.2149808039569523,6.150025499547082,-2.2218779161190993,-14.092154472695556,14.117414203118903,0.07469639588839583,1.1667233034342828,,28.20956867581446,
97,1782016381.5453315,76.98,6.10243322842139,-2.2360443649139965,6.238440155248694,-2.2044816329850123,-41.8774435933811,8.911871076934347,0.13962123832651144,1.1193447330871877,,50.78931467031545,
98,1782016382.0466661,77.48,6.1197449273961695,-2.2684322823346363,6.322258279411542,-2.1918791122845165,-65.56524923622698,8.111018288290833,0.21649952791917262,1.0650054229599082,,73.6762675245178,
99,1782016382.5557451,77.98,6.145901656031199,-2.356008313048811,6.43088979300471,-2.1763663387044407,-70.40846035277575,8.177756020677792,0.3368819929322077,0.9601948267818208,,78.58621637345355,
100,1782016383.5537872,78.98,6.219186635890033,-2.5630668502313965,6.595048593493711,-2.0187149359695984,-70.61495610110339,12.80988071839606,0.6615067782979653,0.6256795704598282,,83.42483681949945,
101,1782016384.070781,79.48,6.255138255488603,-2.6664882956767446,6.701710241293031,-1.9947576809200456,-71.08282519877962,12.476192056460688,0.8066278927155464,0.504058202804085,,83.55901725524032,
102,1782016384.5923839,79.98,6.290180134027352,-2.7689710569458224,6.807555822307904,-1.9719161258158064,-72.05547505064041,11.475126070656868,0.9502495283147734,0.3842111231481309,,83.53060112129728,aligned_error 0.87m > 0.60m; yaw_error 83.5deg > 8.0deg
103,1782016385.1030338,80.48,6.3008441982602434,-2.7992489716452216,6.842929366962518,-1.9649198382112372,-74.36142032429207,9.306024304749993,0.9949680562830532,0.3477385200411484,,83.66744462904207,
104,1782016385.6085074,80.96,6.300842394258332,-2.799244921599434,6.842929366962518,-1.9649198382112372,-74.36146033318498,9.306024304749993,0.9949656429979431,0.3477411075750632,,83.66748463793498,
105,1782016386.119377,81.48,6.314483908937632,-2.8484357994100673,6.889113383937493,-1.9577810313379513,-75.00314589743718,8.571909248492295,1.0599362949857936,0.2937488279040115,,83.57505514592947,
106,1782016386.6360958,81.98,6.340639943537411,-2.951376221984864,6.994429296615307,-1.9440711928888248,-77.14594644480876,6.236088614948134,1.2008763216252478,0.18093472547736167,,83.38203505975689,
107,1782016387.1438246,82.48,6.360707604964382,-3.0540556052100714,7.098505417610591,-1.936811373408793,-81.17708130083733,2.698988798438703,1.3388727668597784,0.08991195586104497,,83.87607009927603,
108,1782016387.6852615,82.96,6.376152843292161,-3.1586644100246475,7.2002163963404655,-1.9240880206545607,-83.70510362979054,0.062973832483341,1.4843381018665107,0.10423232284076758,,83.7680774622739,
109,1782016388.6897988,83.96,6.382230924610866,-3.3629237000927583,7.402911253171878,-1.9440393435558783,-93.70794023460918,-10.08116149033738,1.747861879650818,0.3161662586689854,,83.6267787442718,
110,1782016389.193438,84.48,6.373994396673311,-3.4665357007698736,7.508722529986973,-1.9659312343727742,-97.73070989124999,-14.152163165943627,1.8813350847481776,0.43320170654597157,,83.57854672530637,
111,1782016389.711265,84.98,6.358503553170642,-3.5693159067383062,7.6086801156549955,-1.9839276331963265,-101.5893741695798,-17.922970509138096,2.019009018124885,0.5546612934984573,,83.6664036604417,aligned_error 1.61m > 0.60m; yaw_error 83.7deg > 8.0deg
112,1782016390.2162323,85.48,6.3566549835955115,-3.584004822413265,7.626490312831088,-1.989804309477158,-104.38609456563461,-20.39226660745618,2.038125864322557,0.5721358849586171,,83.99382795817843,
113,1782016390.7460878,85.96,6.356655088558298,-3.5840030573384283,7.626490312831088,-1.989804309477158,-104.38611648096366,-20.39226660745618,2.0381244183038403,0.5721350277845443,,83.99384987350749,
114,1782016391.2510633,86.48,6.351293078269407,-3.613237068780341,7.651583088042118,-2.000136673785652,-109.29920214682814,-25.864760663188562,2.071918674525315,0.6015911296783765,,83.43444148363957,
115,1782016391.766381,86.98,6.330072443880816,-3.6719163147355496,7.733054026718687,-2.0035778148705137,-125.62837706051153,-42.049288083680835,2.1798418914944673,0.7050389891016339,,83.57908897683068,
116,1782016392.2819064,87.48,6.274733516634136,-3.735133388379195,7.786648347006576,-2.066650046470263,-138.09147921055572,-53.39470258946744,2.2516045648665135,0.7831439291944418,,84.69677662108829,
117,1782016392.7874055,87.96,6.197387385610405,-3.7986864778876526,7.838735058071919,-2.1465371299253526,-144.897751062953,-59.86826263100479,2.328866601990565,0.874285258704806,,85.02948843194822,
118,1782016393.2984984,88.48,6.121318281973949,-3.857986921777595,7.878578560971021,-2.2338370481658583,-155.66187708578312,-64.30469081144614,2.3928699296229805,0.9526462473985171,,91.35718627433698,
119,1782016393.821854,88.98,6.096014316023286,-3.8828834067741487,7.920857428900504,-2.329330176217268,-179.82458094184102,-67.90852836034247,2.3965767308369528,0.9773840122753614,,111.91605258149855,
120,1782016394.807766,89.98,6.096059588957253,-3.8829443813438194,7.999694783447509,-2.4228797846281975,-179.8969481987579,-82.61102470200714,2.3990864053393968,1.0181397541806818,,97.28592349675077,aligned_error 1.70m > 0.60m; yaw_error 97.3deg > 8.0deg
