idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,direct_error_m,aligned_error_m,heading_error_deg,event
62,1782014607.989065,55.48,2.1376132210732735,-3.8834474907170002,2.1372420862437966,-3.8603506027292935,0.02309986960522334,0.916830524030013,0.8675465002184904,
63,1782014608.5071216,55.96,2.07470846870757,-3.973009319806383,2.076006438643218,-3.9457321746450154,0.027308009339901844,0.8754900257275943,0.8610939233739873,
64,1782014609.5147777,56.96,1.9469330673239682,-4.149862827363612,1.9466585599782598,-4.120968226679142,0.028895904605979083,0.7894986684150936,0.860704282784479,
65,1782014610.0263047,57.48,1.8811253780065869,-4.237449932007933,1.8775392661491426,-4.21121016923587,0.02648368079758236,0.7441879403549528,0.8678174656242686,
66,1782014610.5338562,57.96,1.8149287332816044,-4.32508301789868,1.833225559022461,-4.304821530639062,0.027300214251227785,0.6866154369220915,0.0009815258141763073,
67,1782014611.0420794,58.48,1.7483304603800889,-4.412154292417824,1.763304446058657,-4.394575058011349,0.023092200618818583,0.6418096575311327,0.022584411763569893,
68,1782014611.5610986,58.96,1.6813166608850594,-4.499454128767048,1.698409959640109,-4.477736484418238,0.027637600083776512,0.6018868531519548,0.003908293146638222,
69,1782014612.5834377,59.96,1.5472890428846142,-4.674053698549185,1.563204319334917,-4.651004500955862,0.028010025601302568,0.5189571438363502,0.07902228862297352,
70,1782014613.0914052,60.48,1.4803556176325188,-4.761254937596227,1.4927737431948276,-4.750754215504029,0.016262687568137146,0.4663028663607837,0.6027677383977582,
71,1782014613.5940316,60.96,1.4132156852304192,-4.848458218934048,1.427476841217201,-4.833600046383844,0.020594801810431426,0.43001257464819476,0.6037639094048127,
72,1782014614.1029105,61.48,1.3460760705169008,-4.935661289116927,1.3566507587744616,-4.923434443445484,0.016165388545218543,0.38893795158435496,0.7548666187667272,
73,1782014614.6329057,61.96,1.2789883772288846,-5.022616253601178,1.2913436396338522,-5.006008119486249,0.020699821928583457,0.3561374529620675,0.7523051039860346,
74,1782014615.1478155,62.48,1.2116228730801382,-5.109645067450555,1.2204211184945886,-5.095502128909152,0.016656285088782103,0.31875462498875773,0.5352396271229952,
75,1782014616.1460288,63.48,1.0777069911963224,-5.282968101944965,1.0843977410282082,-5.276939439684777,0.009006159112534672,0.25183950366521923,0.28775698369149927,
76,1782014616.6502461,63.96,1.0115052596641405,-5.3647431900510485,1.0188371050151814,-5.354065449932879,0.012952609400532033,0.23516025066574417,0.3572293903584854,
77,1782014617.6655617,64.96,0.944478530111553,-5.422312122544824,0.9355450801181451,-5.429664673586487,0.011570070682799654,0.19222511128624242,0.31131179709039225,
78,1782014618.1662,65.48,0.9444709902131692,-5.422297346501185,0.9355450801181451,-5.429664673586487,0.011573650219627415,0.19221190787426506,0.6321192169075802,
79,1782014618.6891696,65.96,0.9498114744883779,-5.430519711456095,0.9355403169533862,-5.429656988243576,0.014297210522684753,0.19947277598963553,,
80,1782014619.2087097,66.48,0.952711829359032,-5.439028724528145,0.9355374573551566,-5.4296474128381345,0.019569569815216153,0.20752164971954734,,
81,1782014619.7097476,66.96,0.9535192850207181,-5.445125901372561,0.9355367066239202,-5.429641674321443,0.02373045328617928,0.21348090086727997,,
82,1782014620.221083,67.48,0.9553890214136374,-5.448026107397612,0.9355366275943545,-5.4296360039886,0.02706129050415112,0.21615767534122973,,
83,1782014620.7405374,67.98,0.9574465809994379,-5.44961610498827,0.9355368601366872,-5.429633601643971,0.029653605315181904,0.2175313585315031,,
84,1782014621.755556,68.96,0.9596723489431085,-5.451276535698082,0.9355374918819849,-5.429630037322968,0.03242008971709805,0.21898415378761119,,
85,1782014622.2733405,69.48,0.960283904388227,-5.451704280797635,0.935638515967972,-5.429653057449316,0.033070404012390246,0.21938769062608596,,
86,1782014622.7808647,69.98,0.9607598252482674,-5.452028380652857,0.9356382554153356,-5.429654111988803,0.03364076647643641,0.21967029468924448,,
87,1782014623.7803965,70.98,0.9611524739320956,-5.452294935941843,0.9355380631425768,-5.429627692302158,0.03420382981940881,0.21987893294995747,,
88,1782014624.2827775,71.48,0.9613481137739228,-5.45242501479327,0.9356379429235804,-5.429655277764338,0.03434346822207232,0.2200173485571513,,
89,1782014624.7910104,71.96,0.9615431429112391,-5.452553033657588,0.9356378438892057,-5.429655626044572,0.03457420704539088,0.2201293595562249,,
90,1782014625.3044283,72.48,0.9617375659968843,-5.45267898657939,0.9355383932503697,-5.429626531391935,0.03489716811965352,0.22021747286506604,,
